Generation,AverageFitness
1,0.395
2,1.3516666666666668
3,0.6799999999999999
4,1.5166666666666666
5,1.2283333333333333
6,1.3716666666666666
7,0.24666666666666667
8,2.45
9,1.2316666666666667
10,0.3916666666666667
11,1.06
12,0.0
13,0.8383333333333333
14,1.5283333333333333
15,0.0
16,1.3466666666666667
17,0.4533333333333333
18,2.013333333333333
19,1.155
20,0.6183333333333334
21,2.0183333333333335
22,1.3050000000000002
23,1.035
24,0.30166666666666664
25,1.0983333333333334
26,1.0666666666666667
27,1.315
28,0.5933333333333333
29,1.8983333333333334
30,1.2716666666666667
31,1.2016666666666667
32,0.9
33,0.16
34,1.5783333333333334
35,2.59
36,2.4383333333333335
37,3.8299999999999996
38,1.8050000000000002
39,2.6983333333333333
40,2.5300000000000002
41,1.8983333333333334
42,2.02
43,2.9716666666666667
44,3.2399999999999998
45,2.5616666666666665
46,3.925
47,3.715
48,2.1533333333333333
49,0.5716666666666667
50,1.2983333333333333
51,3.0166666666666666
52,1.5183333333333333
53,2.315
54,0.9166666666666666
55,1.5833333333333335
56,0.985
57,0.9049999999999999
58,1.5133333333333334
59,2.8
